player_id,name,season,position,league,club_name,age,minutes,games,goal_contributions_per90,market_value_eur,log_market_value,calib_resid_all,exit_prob,exit,next_minutes,pred_eur,mispricing_ratio,exit_prob_challenger
293194,Borna Sosa,2024,Defender,Italy - Serie A,Torino FC,26.94592744695414,1186,19,0.0,4500000.0,15.319587954740548,-0.022401955652064043,0.5085576237005501,1,99.0,4706877.371516037,1.045972749225786,0.5167399211391869
293200,Nikola Vlašić,2024,Midfield,Italy - Serie A,Torino FC,27.24435318275154,2122,30,0.3817153628652214,8000000.0,15.89495209964411,-0.7802410850523578,0.18970863901432705,0,3055.0,16884896.823874645,2.1106121029843306,0.3725359814410873
293385,Dani Olmo,2024,Midfield,Spain - LaLiga,FC Barcelona,26.65571526351814,1216,25,1.0361842105263157,60000000.0,17.909855120186375,0.7053637155424077,0.08821340546451298,0,2077.0,27784512.90202602,0.463075215033767,0.16030080502111724
294057,James Maddison,2024,Midfield,England - Premier League,Tottenham Hotspur,28.10677618069815,1817,31,0.7925151348376445,42000000.0,17.553180176247643,-0.5070357027873789,0.1496413446212942,1,34.0,61518170.80161812,1.4647183524194791,0.14846665328566974
295183,Răzvan Marin,2024,Midfield,Italy - Serie A,Cagliari Calcio,28.61054072553046,1395,33,0.3225806451612903,3500000.0,15.068273526459642,-0.816279524987642,0.5142422859665826,1,0.0,7948080.371254246,2.270880106072642,0.3915903784293221
295630,Dimitrios Giannoulis,2024,Defender,Germany - Bundesliga,FC Augsburg,29.21013004791239,2656,31,0.1694277108433735,3000000.0,14.914122846632385,0.02193101566815958,0.2611104288239651,0,1902.0,3035338.3013030333,1.0117794337676778,0.26961193219371316
296397,Arne Maier,2024,Midfield,Germany - Bundesliga,FC Augsburg,25.98220396988364,923,28,0.0975081256771397,4000000.0,15.201804919084164,-0.4385596790047517,0.6918702182813417,1,3.0,6282963.925342424,1.570740981335606,0.5644572529710601
296428,Timon Weiner,2024,Goalkeeper,Germany - Bundesliga,Holstein Kiel,25.95482546201232,2250,25,0.0,1000000.0,13.815510557964274,-1.5470761242516722,0.638525011448828,1,0.0,4801927.939730639,4.801927939730638,0.8287350291096822
296622,Marco Asensio,2024,Midfield,England - Premier League,Aston Villa,28.947296372347708,1365,25,0.6593406593406593,20000000.0,16.811242831518264,-0.6332935810843556,0.4020235200257115,1,0.0,34768875.807711735,1.7384437903855867,0.34594931496402365
297583,Woo-yeong Jeong,2024,Midfield,Germany - Bundesliga,1.FC Union Berlin,25.28405201916496,1271,23,0.3540519276160503,4000000.0,15.201804919084164,-0.24255502497800885,0.4268639588392929,0,1193.0,5198192.010760826,1.2995480026902064,0.5114885395940694
298197,Antonio Sivera,2024,Goalkeeper,Spain - LaLiga,Deportivo Alavés,28.39151266255989,2812,32,0.0,6000000.0,15.60727002719233,-0.1485869845195138,0.2050448997018567,0,3420.0,7022873.98334309,1.1704789972238483,0.17062503444894972
298477,Oli McBurnie,2024,Attack,Spain - LaLiga,UD Las Palmas,28.577686516084874,1839,34,0.4404567699836867,2500000.0,14.73180128983843,-0.9430996686998898,0.5647622569587905,1,0.0,6495830.766851171,2.5983323067404682,0.5290878231176213
298583,Eray Cömert,2024,Defender,Spain - LaLiga,Real Valladolid CF,26.90759753593429,1783,25,0.0,2000000.0,14.50865773852422,-0.3708508600140581,0.4699736079922057,0,1339.0,2997845.6601453926,1.4989228300726962,0.47031826508956576
298976,Borja Mayoral,2024,Attack,Spain - LaLiga,Getafe CF,27.742642026009584,1105,24,0.4886877828054298,7500000.0,15.83041357850654,-0.6614785441195523,0.5129070508176424,0,1059.0,14193160.584304681,1.8924214112406241,0.5390944436014069
300168,Mikel Vesga,2024,Midfield,Spain - LaLiga,Athletic Bilbao,31.734428473648187,981,25,0.0,2500000.0,14.73180128983843,-0.14646355468415617,0.7153626718497486,1,444.0,2994193.528174797,1.197677411269919,0.6570184310218486
300532,Pontus Almqvist,2024,Attack,Italy - Serie A,Parma Calcio 1913,25.481177275838466,1106,29,0.162748643761302,2500000.0,14.73180128983843,-0.24162769379383864,0.6500308988667783,1,452.0,3286603.3686939045,1.3146413474775618,0.5927768752990604
301238,Michele Di Gregorio,2024,Goalkeeper,Italy - Serie A,Juventus FC,27.43326488706365,2970,33,0.0,18000000.0,16.70588231586044,0.18740892137823995,0.0899737623805294,0,2655.0,14555680.145355817,0.808648896964212,0.08245893013235896
302371,Toni Martínez,2024,Attack,Spain - LaLiga,Deportivo Alavés,27.50718685831622,1004,28,0.3585657370517928,2500000.0,14.73180128983843,-0.3311105713652758,0.6923401435546642,0,2730.0,3586962.4421699247,1.43478497686797,0.5986386395406733
303219,Jeff Chabot,2024,Defender,Germany - Bundesliga,VfB Stuttgart,26.88569472963724,2274,31,0.158311345646438,12000000.0,16.300417207752275,0.43688859753369513,0.12578419573756705,0,2296.0,7789169.748067483,0.6490974790056236,0.1729154433168478
303254,Fikayo Tomori,2024,Defender,Italy - Serie A,AC Milan,27.0362765229295,1594,22,0.0564617314930991,20000000.0,16.811242831518264,0.9921888940331987,0.16151638055982306,0,2563.0,7463198.068994733,0.37315990344973665,0.2587490023259722
303259,Dodi Lukébakio,2024,Attack,Spain - LaLiga,Sevilla FC,27.27173169062286,3103,38,0.3770544634224944,20000000.0,16.811242831518264,0.6407091392804132,0.11238810910618675,1,180.0,10452228.28000154,0.5226114140000769,0.08999703287958526
303657,Ionuț Radu,2024,Goalkeeper,Italy - Serie A,Venezia FC,27.59753593429158,1350,15,0.0,2500000.0,14.73180128983843,-0.17300952700886363,0.576430185905087,0,3420.0,3073096.466467592,1.2292385865870368,0.4676790127486176
305947,Albert Gudmundsson,2024,Attack,Italy - Serie A,ACF Fiorentina,27.548254620123203,1279,24,0.5629397967161845,18000000.0,16.70588231586044,0.6798918309572115,0.19223328493503172,0,2262.0,9102764.093218686,0.505709116289927,0.3263957406341892
306024,Dominic Calvert-Lewin,2024,Attack,England - Premier League,Everton FC,27.797399041752225,1613,26,0.2789832610043398,16000000.0,16.588099280204055,0.4281863683584781,0.38764988927721117,0,2730.0,10346735.84427575,0.6466709902672344,0.3109419301318846
308133,Ado Onaiwu,2024,Attack,France - Ligue 1,AJ Auxerre,29.149897330595483,945,31,0.4761904761904761,1500000.0,14.22097566607244,-0.5673280677517525,0.7535228019425996,1,0.0,2741271.0274181603,1.8275140182787735,0.6769626401758886
308279,Rolando Mandragora,2024,Midfield,Italy - Serie A,ACF Fiorentina,27.509924709103355,1936,29,0.3254132231404958,12000000.0,16.300417207752275,0.20988233533572842,0.21695990039971547,0,2438.0,9682837.443894759,0.8069031203245632,0.2333474604434558
308989,Sergio González,2024,Defender,Spain - LaLiga,CD Leganés,32.70088980150582,2961,36,0.060790273556231,800000.0,13.592367006650065,-1.678211400270166,0.46830926486937147,1,0.0,4391376.758812382,5.489220948515477,0.5649002339997257
309110,Brais Méndez,2024,Midfield,Spain - LaLiga,Real Sociedad,27.98357289527721,1540,27,0.2922077922077922,22000000.0,16.90655301132259,0.3800215029612217,0.1845474971972157,0,1671.0,14667358.726738902,0.6666981239426774,0.32643643238745723
309400,Kai Havertz,2024,Attack,England - Premier League,Arsenal FC,25.56057494866529,1875,23,0.5760000000000001,65000000.0,17.98989782785991,0.22427353465476396,0.12469694224135672,1,583.0,46857586.94424364,0.7208859529883637,0.07573996130352266
311178,Georgios Kyriakopoulos,2024,Defender,Italy - Serie A,AC Monza,28.90622861054073,2851,34,0.1894072255349,2500000.0,14.73180128983843,-1.616091001175271,0.3195031158896711,1,0.0,12377783.865703423,4.951113546281369,0.3967180829331975
314353,Trent Alexander-Arnold,2024,Defender,England - Premier League,Liverpool FC,26.236824093086927,2377,33,0.3786285233487589,75000000.0,18.132998671500584,0.4406935051809302,0.07175948689038426,0,1164.0,43778058.367573425,0.583707444900979,0.07135656091625585
314398,Jae-sung Lee,2024,Midfield,Germany - Bundesliga,1.FSV Mainz 05,32.394250513347025,2666,33,0.5063765941485371,2500000.0,14.73180128983843,-0.5056742477452021,0.2553942963194214,0,2201.0,4252243.285192262,1.700897314076905,0.22075157411709517
314678,Brahim Díaz,2024,Attack,Spain - LaLiga,Real Madrid,25.415468856947296,1382,31,0.3907380607814761,40000000.0,17.50439001207821,0.5961391002102308,0.22899838592853897,0,1252.0,21038188.57930505,0.5259547144826262,0.20080093894377504
314875,Jarrod Bowen,2024,Attack,England - Premier League,West Ham United,28.032854209445585,2980,34,0.6946308724832214,40000000.0,17.50439001207821,-0.30308808958329125,0.06524914860388219,0,3409.0,48709686.85087767,1.2177421712719418,0.05335857972347657
314965,Pedro Pereira,2024,Defender,Italy - Serie A,AC Monza,26.94318959616701,2674,35,0.1346297681376215,1500000.0,14.22097566607244,-1.0203143118810414,0.36095110450131224,1,0.0,4268052.920651767,2.845368613767845,0.4482779086308868
315145,Azor Matusiwa,2024,Midfield,France - Ligue 1,Stade Rennais FC,26.680355920602327,2078,29,0.1732435033686236,8000000.0,15.89495209964411,-0.14631761806930488,0.21232243968198378,1,0.0,9236927.278643832,1.154615909830479,0.417319201871949
315779,Christian Pulisic,2024,Attack,Italy - Serie A,AC Milan,26.28884325804244,2492,34,0.7945425361155698,50000000.0,17.72753356339242,-0.07802452020041728,0.06333486462945354,0,1612.0,48623174.15503163,0.9724634831006326,0.08061673932954865
315853,Alessandro Bastoni,2024,Defender,Italy - Serie A,Inter Milan,25.72210814510609,2421,33,0.2230483271375465,80000000.0,18.197537192638155,0.9126580819535359,0.03785787594782087,0,2249.0,29954726.80051063,0.37443408500638287,0.05746656934915094
315858,Gianluigi Donnarumma,2024,Goalkeeper,France - Ligue 1,Paris Saint-Germain,25.8507871321013,2092,24,0.0,40000000.0,17.50439001207821,1.2739382601173883,0.11791619454065282,0,3060.0,11067407.891912345,0.2766851972978086,0.14142745910367024
315865,Andrea Pinamonti,2024,Attack,Italy - Serie A,Genoa CFC,25.623545516769337,2860,36,0.3461538461538461,15000000.0,16.523560759066484,-0.67458647451089,0.11235817062437546,0,2575.0,27619955.103182923,1.8413303402121948,0.10715248508109002
315969,Scott McTominay,2024,Midfield,Italy - Serie A,SSC Napoli,28.06570841889117,2958,36,0.5476673427991886,50000000.0,17.72753356339242,0.21838850633868745,0.04060383426082002,0,2793.0,36925667.942217894,0.7385133588443579,0.05199000863192849
316264,Martin Ødegaard,2024,Midfield,England - Premier League,Arsenal FC,26.04243668720055,2332,30,0.4245283018867924,85000000.0,18.258161814454592,0.46685116591056364,0.05849880798415698,0,1371.0,47985897.53791578,0.5645399710343033,0.051505568052505606
316884,Dominik Greif,2024,Goalkeeper,Spain - LaLiga,RCD Mallorca,27.73990417522245,2790,31,0.0,6000000.0,15.60727002719233,-0.32329282723069586,0.2525747814142435,0,2610.0,8306998.5877633365,1.3844997646272228,0.2021295477497967
316934,Nikola Moro,2024,Midfield,Italy - Serie A,Bologna Football Club 1909,26.80903490759753,1213,22,0.1483924154987634,4500000.0,15.319587954740548,0.2570544624670723,0.5052391964706271,0,1798.0,3585637.516767903,0.796808337059534,0.5847651117214715
318204,David Raum,2024,Defender,Germany - Bundesliga,RB Leipzig,26.69678302532512,1788,22,0.3020134228187919,20000000.0,16.811242831518264,-0.1033191476812747,0.14072269603277865,0,2556.0,21163563.78576289,1.0581781892881446,0.2379923745644353
318523,Romain Perraud,2024,Defender,Spain - LaLiga,Real Betis Balompié,27.277207392197127,1999,28,0.1800900450225112,5000000.0,15.424948470398377,-0.6706539592079643,0.33362002859552115,0,2250.0,9729883.678730207,1.9459767357460414,0.33280018363970854
318528,Marcus Thuram,2024,Attack,Italy - Serie A,Inter Milan,27.40588637919233,2299,32,0.8220965637233579,75000000.0,18.132998671500584,0.1329612237865858,0.06128158999189209,0,1913.0,58197556.42850462,0.7759674190467283,0.07222523862880526
319745,Dani Ceballos,2024,Midfield,Spain - LaLiga,Real Madrid,28.40246406570842,1218,23,0.0,10000000.0,16.11809565095832,0.6563383493273856,0.41109572111929693,1,482.0,5286539.07543143,0.528653907543143,0.4690857049831498
321528,Denzel Dumfries,2024,Defender,Italy - Serie A,Inter Milan,28.70636550308008,1951,29,0.4613018964633521,35000000.0,17.37085861945369,0.9004791969812085,0.09571882185387233,0,1328.0,13906256.209568147,0.3973216059876613,0.16185497720753433
322655,Flavius Daniliuc,2024,Defender,Italy - Serie A,Hellas Verona,23.68240930869268,1003,18,0.0,2700000.0,14.808762330974558,-0.541012131484699,0.5738486888659281,1,0.0,4742583.177926403,1.7565122881208899,0.5858147538172607
323167,Matteo Gabbia,2024,Defender,Italy - Serie A,AC Milan,25.19917864476386,2154,26,0.0835654596100278,14000000.0,16.454567887579532,1.283880216559504,0.13685783760692957,0,2531.0,3984541.916253316,0.2846101368752369,0.1657037260183489
324223,James Bree,2024,Defender,England - Premier League,Southampton FC,27.05817932922656,1073,17,0.0838769804287045,2500000.0,14.73180128983843,-0.8031318438827819,0.7474079836577363,1,0.0,5674515.323773741,2.2698061295094965,0.6104363874141622
324278,Christoph Baumgartner,2024,Midfield,Germany - Bundesliga,RB Leipzig,25.42094455852156,1609,31,0.1678060907395898,12000000.0,16.300417207752275,0.04961214141801351,0.36547409674653925,0,2793.0,11284338.251340639,0.9403615209450532,0.2704335185066514
324358,Ollie Watkins,2024,Attack,England - Premier League,Aston Villa,29.00752908966461,2610,38,0.8275862068965517,40000000.0,17.50439001207821,-0.5917183101927748,0.08929851945738948,0,2854.0,63586379.53914224,1.589659488478556,0.0857392538069421
324377,Youssef Maleh,2024,Midfield,Italy - Serie A,FC Empoli,26.362765229295004,1514,22,0.059445178335535,3200000.0,14.978661367769956,-0.23169508375165382,0.4868530271194378,0,1566.0,4141484.5660316427,1.2942139268848885,0.3607473420518693
324795,Mahdi Camara,2024,Midfield,France - Ligue 1,Stade Brestois 29,26.50787132101301,2670,34,0.3033707865168539,9000000.0,16.012735135300492,-0.6311153747057703,0.1744146573252142,0,2661.0,16391597.762385823,1.8212886402650914,0.21834512769668712
324804,Yann Karamoh,2024,Attack,Italy - Serie A,Torino FC,26.48596851471595,1039,29,0.1732435033686236,1800000.0,14.403297222866392,-0.4285158070654975,0.7580298218669904,1,0.0,2860869.027149591,1.589371681749773,0.6320875511750637
324811,Arnaud Nordin,2024,Attack,France - Ligue 1,Montpellier HSC,26.54346338124572,1246,22,0.3611556982343499,5000000.0,15.424948470398377,-1.0561325122818421,0.6289610372328733,0,1041.0,14048260.260160226,2.809652052032045,0.6294131097773581
325223,Mama Baldé,2024,Attack,France - Ligue 1,Stade Brestois 29,29.155373032169745,1177,29,0.3823279524214104,4000000.0,15.201804919084164,-0.5358435463337305,0.5627869418866839,1,712.0,6900798.426265284,1.725199606566321,0.5106476298178476
326029,Donyell Malen,2024,Attack,Germany - Bundesliga,Borussia Dortmund,25.95208761122519,910,28,0.5934065934065934,25000000.0,17.034386382832476,0.7472400000850503,0.2966015572221213,0,2123.0,11682076.996594558,0.4672830798637823,0.38897939771671763
326031,Matthijs de Ligt,2024,Defender,England - Premier League,Manchester United,25.39082819986311,2128,29,0.0845864661654135,38000000.0,17.45309671769066,0.4357213536565181,0.171626158724667,0,1170.0,23312210.300544593,0.613479218435384,0.12041490616061187
326330,Frenkie de Jong,2024,Midfield,Spain - LaLiga,FC Barcelona,27.64134154688569,1136,26,0.3169014084507042,45000000.0,17.622173047734595,1.461980205205824,0.15056959792396046,0,1631.0,10349502.867185045,0.22998895260411212,0.2542112882994129
327126,Anuar,2024,Attack,Spain - LaLiga,Real Valladolid CF,29.96303901437372,1728,26,0.1041666666666666,900000.0,13.710150042306449,-0.5037317923328879,0.7272741409648177,1,0.0,1554248.947675226,1.7269432751946956,0.6366991037890857
327251,Ridle Baku,2024,Defender,Germany - Bundesliga,RB Leipzig,26.73511293634497,2453,34,0.330207908683245,9000000.0,16.012735135300492,-0.794392484037266,0.15799965737123065,0,2514.0,19125770.65284042,2.12508562809338,0.2152705392794599
328480,Pepelu,2024,Midfield,Spain - LaLiga,Valencia CF,26.392881587953458,1731,34,0.1559792027729636,9000000.0,16.012735135300492,-0.16647420753152975,0.25787966942649987,0,2234.0,10539181.596376475,1.1710201773751638,0.34917659874643914
328609,Derek Cornelius,2024,Defender,France - Ligue 1,Olympique Marseille,27.10198494182067,1423,21,0.0,5000000.0,15.424948470398377,0.9119877019220008,0.4039822847864999,1,57.0,2090244.9516381652,0.41804899032763304,0.39689780371630096
328658,Kristoffer Ajer,2024,Defender,England - Premier League,Brentford FC,26.71047227926078,1443,24,0.0,18000000.0,16.70588231586044,0.7568370323161107,0.31671147540926753,0,1809.0,8455605.583251135,0.46975586573617417,0.3326051965606812
328784,Robin Koch,2024,Defender,Germany - Bundesliga,Eintracht Frankfurt,28.459958932238195,2589,30,0.1042873696407879,18000000.0,16.70588231586044,0.07049796636180661,0.095700048599528,0,2835.0,16260790.003758177,0.9033772224310098,0.09240784556558052
329373,Carlo Boukhalfa,2024,Midfield,Germany - Bundesliga,FC St. Pauli,25.66735112936345,1654,25,0.1088270858524788,2000000.0,14.50865773852422,-0.9398693500249693,0.5729343755280077,1,0.0,5219220.954889673,2.6096104774448365,0.6271145168494844
329517,Georgios Masouras,2024,Attack,Germany - Bundesliga,VfL Bochum,31.000684462696785,1065,14,0.1690140845070422,2000000.0,14.50865773852422,-0.17569373935487143,0.699305671142293,1,0.0,2474994.7985197883,1.237497399259894,0.6834709023165086
330208,Alessandro Vogliacco,2024,Defender,Italy - Serie A,Genoa CFC,26.299794661190965,1488,22,0.1209677419354838,2800000.0,14.845129975145433,-0.28523693889323143,0.5050347650066789,1,0.0,3830990.8807185916,1.3682110288280684,0.48504680498799374
330659,Justin Kluivert,2024,Midfield,England - Premier League,AFC Bournemouth,25.661875427789184,2356,34,0.6876061120543294,35000000.0,17.37085861945369,-0.35407147449205745,0.11151230179600854,0,953.0,45123056.24350634,1.2892301783858955,0.08939416304971144
331401,Manuel Lazzari,2024,Defender,Italy - Serie A,Società Sportiva Lazio S.p.A.,31.091033538672143,1409,25,0.127750177430802,3500000.0,15.068273526459642,-0.3384737183059774,0.4926826759205699,0,933.0,5012100.363694845,1.4320286753413842,0.436001256270884
